state,district,date,ethnicity,population
W.P. Putrajaya,W.P. Putrajaya,2023,bumi_malay,110200
W.P. Putrajaya,W.P. Putrajaya,2023,other_noncitizen,4000
W.P. Putrajaya,W.P. Putrajaya,2023,bumi_other,2300
W.P. Putrajaya,W.P. Putrajaya,2023,indian,1400
W.P. Putrajaya,W.P. Putrajaya,2023,chinese,600
W.P. Putrajaya,W.P. Putrajaya,2023,other_citizen,300
