state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Sabah,Tuaran,2023,bumi_other,113100,140100,80.73
Sabah,Tuaran,2023,bumi_malay,14100,140100,10.06
Sabah,Tuaran,2023,other_noncitizen,8700,140100,6.21
Sabah,Tuaran,2023,chinese,2900,140100,2.07
Sabah,Tuaran,2023,other_citizen,1100,140100,0.79
Sabah,Tuaran,2023,indian,200,140100,0.14
Sabah,Tongod,2023,bumi_other,26400,44000,60.0
Sabah,Tongod,2023,other_noncitizen,16900,44000,38.41
Sabah,Tongod,2023,bumi_malay,400,44000,0.91
Sabah,Tongod,2023,chinese,200,44000,0.45
Sabah,Tongod,2023,other_citizen,100,44000,0.23
Sabah,Tongod,2023,indian,0,44000,0.0
Sabah,Tenom,2023,bumi_other,44300,52900,83.74
Sabah,Tenom,2023,bumi_malay,3900,52900,7.37
Sabah,Tenom,2023,other_noncitizen,2900,52900,5.48
Sabah,Tenom,2023,chinese,1600,52900,3.02
Sabah,Tenom,2023,other_citizen,200,52900,0.38
Sabah,Tenom,2023,indian,0,52900,0.0
Sabah,Telupid,2023,bumi_other,17000,30300,56.11
Sabah,Telupid,2023,other_noncitizen,12000,30300,39.6
Sabah,Telupid,2023,other_citizen,600,30300,1.98
Sabah,Telupid,2023,bumi_malay,500,30300,1.65
Sabah,Telupid,2023,chinese,100,30300,0.33
Sabah,Telupid,2023,indian,100,30300,0.33
Sabah,Tawau,2023,bumi_other,189300,394199,48.02
Sabah,Tawau,2023,other_noncitizen,124800,394199,31.66
Sabah,Tawau,2023,chinese,36700,394199,9.31
Sabah,Tawau,2023,bumi_malay,32299,394199,8.19
Sabah,Tawau,2023,other_citizen,10500,394199,2.66
Sabah,Tawau,2023,indian,600,394199,0.15
Sabah,Tambunan,2023,bumi_other,30700,32800,93.6
Sabah,Tambunan,2023,other_noncitizen,1500,32800,4.57
Sabah,Tambunan,2023,bumi_malay,300,32800,0.91
Sabah,Tambunan,2023,chinese,200,32800,0.61
Sabah,Tambunan,2023,other_citizen,100,32800,0.3
Sabah,Tambunan,2023,indian,0,32800,0.0
Sabah,Sipitang,2023,bumi_other,22800,39400,57.87
Sabah,Sipitang,2023,bumi_malay,11000,39400,27.92
Sabah,Sipitang,2023,other_noncitizen,4900,39400,12.44
Sabah,Sipitang,2023,chinese,500,39400,1.27
Sabah,Sipitang,2023,other_citizen,200,39400,0.51
Sabah,Sipitang,2023,indian,0,39400,0.0
Sabah,Semporna,2023,bumi_other,100000,186100,53.73
Sabah,Semporna,2023,other_noncitizen,79600,186100,42.77
Sabah,Semporna,2023,bumi_malay,4100,186100,2.2
Sabah,Semporna,2023,other_citizen,1300,186100,0.7
Sabah,Semporna,2023,chinese,1000,186100,0.54
Sabah,Semporna,2023,indian,100,186100,0.05
Sabah,Sandakan,2023,bumi_other,195300,470400,41.52
Sabah,Sandakan,2023,other_noncitizen,165500,470400,35.18
Sabah,Sandakan,2023,chinese,52200,470400,11.1
Sabah,Sandakan,2023,bumi_malay,50700,470400,10.78
Sabah,Sandakan,2023,other_citizen,5900,470400,1.25
Sabah,Sandakan,2023,indian,800,470400,0.17
Sabah,Ranau,2023,bumi_other,74100,87500,84.69
Sabah,Ranau,2023,bumi_malay,7200,87500,8.23
Sabah,Ranau,2023,other_noncitizen,5300,87500,6.06
Sabah,Ranau,2023,chinese,700,87500,0.8
Sabah,Ranau,2023,other_citizen,200,87500,0.23
Sabah,Ranau,2023,indian,0,87500,0.0
Sabah,Putatan,2023,bumi_other,45700,70300,65.01
Sabah,Putatan,2023,bumi_malay,13800,70300,19.63
Sabah,Putatan,2023,other_noncitizen,5400,70300,7.68
Sabah,Putatan,2023,chinese,3900,70300,5.55
Sabah,Putatan,2023,other_citizen,1200,70300,1.71
Sabah,Putatan,2023,indian,300,70300,0.43
Sabah,Pitas,2023,bumi_other,34700,37900,91.56
Sabah,Pitas,2023,other_noncitizen,2000,37900,5.28
Sabah,Pitas,2023,bumi_malay,800,37900,2.11
Sabah,Pitas,2023,chinese,300,37900,0.79
Sabah,Pitas,2023,other_citizen,100,37900,0.26
Sabah,Pitas,2023,indian,0,37900,0.0
Sabah,Penampang,2023,bumi_other,98400,165900,59.31
Sabah,Penampang,2023,chinese,32900,165900,19.83
Sabah,Penampang,2023,other_noncitizen,19100,165900,11.51
Sabah,Penampang,2023,bumi_malay,13100,165900,7.9
Sabah,Penampang,2023,other_citizen,1900,165900,1.15
Sabah,Penampang,2023,indian,500,165900,0.3
Sabah,Papar,2023,bumi_other,97600,154800,63.05
Sabah,Papar,2023,bumi_malay,37900,154800,24.48
Sabah,Papar,2023,other_noncitizen,12800,154800,8.27
Sabah,Papar,2023,chinese,5300,154800,3.42
Sabah,Papar,2023,other_citizen,1100,154800,0.71
Sabah,Papar,2023,indian,100,154800,0.06
Sabah,Nabawan,2023,bumi_other,28300,30100,94.02
Sabah,Nabawan,2023,other_noncitizen,1500,30100,4.98
Sabah,Nabawan,2023,bumi_malay,200,30100,0.66
Sabah,Nabawan,2023,chinese,100,30100,0.33
Sabah,Nabawan,2023,indian,0,30100,0.0
Sabah,Nabawan,2023,other_citizen,0,30100,0.0
Sabah,Lahad Datu,2023,bumi_other,122000,242100,50.39
Sabah,Lahad Datu,2023,other_noncitizen,92100,242100,38.04
Sabah,Lahad Datu,2023,bumi_malay,12800,242100,5.29
Sabah,Lahad Datu,2023,chinese,9900,242100,4.09
Sabah,Lahad Datu,2023,other_citizen,4900,242100,2.02
Sabah,Lahad Datu,2023,indian,400,242100,0.17
Sabah,Kunak,2023,other_noncitizen,40600,76200,53.28
Sabah,Kunak,2023,bumi_other,30600,76200,40.16
Sabah,Kunak,2023,bumi_malay,2200,76200,2.89
Sabah,Kunak,2023,other_citizen,2100,76200,2.76
Sabah,Kunak,2023,chinese,600,76200,0.79
Sabah,Kunak,2023,indian,100,76200,0.13
Sabah,Kudat,2023,bumi_other,70000,90500,77.35
Sabah,Kudat,2023,other_noncitizen,10100,90500,11.16
