state,district,date,ethnicity,population
Sarawak,Bau,2020,bumi_malay,4600
Sarawak,Mukah,2020,other_noncitizen,4500
Sarawak,Tatau,2020,other_noncitizen,3500
Sarawak,Mukah,2020,bumi_malay,3200
Sarawak,Lundu,2020,chinese,3200
Sarawak,Mukah,2020,chinese,3100
Sarawak,Maradong,2020,bumi_malay,3100
Sarawak,Asajaya,2020,bumi_other,3000
Sarawak,Belaga,2020,other_noncitizen,3000
Sarawak,Beluru,2020,bumi_malay,2900
Sarawak,Dalat,2020,other_noncitizen,2800
Sarawak,Lundu,2020,other_noncitizen,2700
Sarawak,Kuching,2020,indian,2600
Sarawak,Marudi,2020,bumi_malay,2500
Sarawak,Kapit,2020,chinese,2500
Sarawak,Lawas,2020,chinese,2400
Sarawak,Marudi,2020,other_noncitizen,2400
Sarawak,Matu,2020,other_noncitizen,2300
Sarawak,Simunjan,2020,other_noncitizen,2200
Sarawak,Daro,2020,other_noncitizen,2200
Sarawak,Kanowit,2020,chinese,2100
Sarawak,Marudi,2020,chinese,2000
Sarawak,Subis,2020,chinese,2000
Sarawak,Lawas,2020,other_noncitizen,1800
Sarawak,Serian,2020,other_noncitizen,1600
Sarawak,Asajaya,2020,chinese,1500
Sarawak,Kuching,2020,other_citizen,1500
Sarawak,Samarahan,2020,other_noncitizen,1400
Sarawak,Lubok Antu,2020,chinese,1400
Sarawak,Tatau,2020,bumi_malay,1400
Sarawak,Sri Aman,2020,other_noncitizen,1400
Sarawak,Tatau,2020,chinese,1300
Sarawak,Kapit,2020,bumi_malay,1300
Sarawak,Betong,2020,chinese,1300
Sarawak,Selangau,2020,other_noncitizen,1200
Sarawak,Limbang,2020,other_noncitizen,1200
Sarawak,Saratok,2020,chinese,1200
Sarawak,Bau,2020,other_noncitizen,1100
Sarawak,Dalat,2020,chinese,1100
Sarawak,Sebauh,2020,bumi_malay,1100
Sarawak,Pusa,2020,bumi_other,1000
Sarawak,Kanowit,2020,bumi_malay,1000
