state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Sabah,Kota Marudu,2024,other_noncitizen,3400,73700,4.61
Sabah,Kota Marudu,2024,bumi_malay,1900,73700,2.58
Sabah,Kota Marudu,2024,chinese,1400,73700,1.9
Sabah,Kota Marudu,2024,other_citizen,300,73700,0.41
Sabah,Kota Marudu,2024,indian,0,73700,0.0
Sabah,Kota Kinabalu,2024,bumi_other,271500,546900,49.64
Sabah,Kota Kinabalu,2024,other_noncitizen,121800,546900,22.27
Sabah,Kota Kinabalu,2024,chinese,75900,546900,13.88
Sabah,Kota Kinabalu,2024,bumi_malay,70200,546900,12.84
Sabah,Kota Kinabalu,2024,other_citizen,5600,546900,1.02
Sabah,Kota Kinabalu,2024,indian,1900,546900,0.35
Sabah,Kota Belud,2024,bumi_other,101500,110900,91.52
Sabah,Kota Belud,2024,other_noncitizen,4700,110900,4.24
Sabah,Kota Belud,2024,bumi_malay,2400,110900,2.16
Sabah,Kota Belud,2024,chinese,1800,110900,1.62
Sabah,Kota Belud,2024,other_citizen,400,110900,0.36
Sabah,Kota Belud,2024,indian,100,110900,0.09
Sabah,Kinabatangan,2024,other_noncitizen,120000,164200,73.08
Sabah,Kinabatangan,2024,bumi_other,36800,164200,22.41
Sabah,Kinabatangan,2024,bumi_malay,3800,164200,2.31
Sabah,Kinabatangan,2024,other_citizen,3200,164200,1.95
Sabah,Kinabatangan,2024,chinese,300,164200,0.18
Sabah,Kinabatangan,2024,indian,100,164200,0.06
Sabah,Keningau,2024,bumi_other,125900,158100,79.63
Sabah,Keningau,2024,other_noncitizen,18400,158100,11.64
Sabah,Keningau,2024,chinese,7000,158100,4.43
Sabah,Keningau,2024,bumi_malay,5300,158100,3.35
Sabah,Keningau,2024,other_citizen,1400,158100,0.89
Sabah,Keningau,2024,indian,100,158100,0.06
Sabah,Kalabakan,2024,other_noncitizen,40700,58700,69.34
Sabah,Kalabakan,2024,bumi_other,17100,58700,29.13
Sabah,Kalabakan,2024,bumi_malay,600,58700,1.02
Sabah,Kalabakan,2024,other_citizen,200,58700,0.34
Sabah,Kalabakan,2024,chinese,100,58700,0.17
Sabah,Kalabakan,2024,indian,0,58700,0.0
Sabah,Beluran,2024,other_noncitizen,44200,90000,49.11
Sabah,Beluran,2024,bumi_other,42500,90000,47.22
Sabah,Beluran,2024,bumi_malay,2600,90000,2.89
Sabah,Beluran,2024,other_citizen,500,90000,0.56
Sabah,Beluran,2024,chinese,200,90000,0.22
Sabah,Beluran,2024,indian,0,90000,0.0
Sabah,Beaufort,2024,bumi_other,48600,77600,62.63
Sabah,Beaufort,2024,bumi_malay,18000,77600,23.2
Sabah,Beaufort,2024,other_noncitizen,6300,77600,8.12
Sabah,Beaufort,2024,chinese,4000,77600,5.15
Sabah,Beaufort,2024,other_citizen,600,77600,0.77
Sabah,Beaufort,2024,indian,100,77600,0.13
