state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Kedah,Yan,2024,bumi_malay,71200,74800,95.19
Kedah,Yan,2024,chinese,2700,74800,3.61
Kedah,Yan,2024,other_noncitizen,600,74800,0.8
Kedah,Yan,2024,bumi_other,100,74800,0.13
Kedah,Yan,2024,indian,100,74800,0.13
Kedah,Yan,2024,other_citizen,100,74800,0.13
Kedah,Sik,2024,bumi_malay,63900,70200,91.03
Kedah,Sik,2024,other_citizen,3400,70200,4.84
Kedah,Sik,2024,other_noncitizen,2200,70200,3.13
Kedah,Sik,2024,chinese,500,70200,0.71
Kedah,Sik,2024,bumi_other,100,70200,0.14
Kedah,Sik,2024,indian,100,70200,0.14
Kedah,Pokok Sena,2024,bumi_malay,44700,51100,87.48
Kedah,Pokok Sena,2024,other_noncitizen,2800,51100,5.48
Kedah,Pokok Sena,2024,chinese,2300,51100,4.5
Kedah,Pokok Sena,2024,indian,800,51100,1.57
Kedah,Pokok Sena,2024,other_citizen,400,51100,0.78
Kedah,Pokok Sena,2024,bumi_other,100,51100,0.2
Kedah,Pendang,2024,bumi_malay,90500,101600,89.07
Kedah,Pendang,2024,other_citizen,5800,101600,5.71
Kedah,Pendang,2024,chinese,2800,101600,2.76
Kedah,Pendang,2024,other_noncitizen,2000,101600,1.97
Kedah,Pendang,2024,indian,400,101600,0.39
Kedah,Pendang,2024,bumi_other,100,101600,0.1
Kedah,Padang Terap,2024,bumi_malay,59200,67600,87.57
Kedah,Padang Terap,2024,other_citizen,4600,67600,6.8
Kedah,Padang Terap,2024,other_noncitizen,3200,67600,4.73
Kedah,Padang Terap,2024,chinese,500,67600,0.74
Kedah,Padang Terap,2024,bumi_other,100,67600,0.15
Kedah,Padang Terap,2024,indian,0,67600,0.0
Kedah,Langkawi,2024,bumi_malay,86800,99800,86.97
Kedah,Langkawi,2024,other_noncitizen,5400,99800,5.41
Kedah,Langkawi,2024,chinese,4600,99800,4.61
Kedah,Langkawi,2024,indian,1700,99800,1.7
Kedah,Langkawi,2024,other_citizen,1000,99800,1.0
Kedah,Langkawi,2024,bumi_other,300,99800,0.3
Kedah,Kulim,2024,bumi_malay,230400,352300,65.4
Kedah,Kulim,2024,indian,47900,352300,13.6
Kedah,Kulim,2024,chinese,46800,352300,13.28
Kedah,Kulim,2024,other_noncitizen,25000,352300,7.1
Kedah,Kulim,2024,other_citizen,1500,352300,0.43
Kedah,Kulim,2024,bumi_other,700,352300,0.2
Kedah,Kubang Pasu,2024,bumi_malay,222700,253400,87.88
Kedah,Kubang Pasu,2024,chinese,14800,253400,5.84
Kedah,Kubang Pasu,2024,other_noncitizen,6900,253400,2.72
Kedah,Kubang Pasu,2024,indian,4900,253400,1.93
Kedah,Kubang Pasu,2024,other_citizen,3300,253400,1.3
Kedah,Kubang Pasu,2024,bumi_other,800,253400,0.32
Kedah,Kuala Muda,2024,bumi_malay,380300,571300,66.57
Kedah,Kuala Muda,2024,chinese,82000,571300,14.35
Kedah,Kuala Muda,2024,indian,58300,571300,10.2
Kedah,Kuala Muda,2024,other_noncitizen,47100,571300,8.24
Kedah,Kuala Muda,2024,other_citizen,2200,571300,0.39
Kedah,Kuala Muda,2024,bumi_other,1400,571300,0.25
Kedah,Kota Setar,2024,bumi_malay,277500,381700,72.7
Kedah,Kota Setar,2024,chinese,82500,381700,21.61
Kedah,Kota Setar,2024,other_noncitizen,12800,381700,3.35
Kedah,Kota Setar,2024,indian,7200,381700,1.89
Kedah,Kota Setar,2024,other_citizen,1200,381700,0.31
Kedah,Kota Setar,2024,bumi_other,500,381700,0.13
Kedah,Bandar Baharu,2024,bumi_malay,37100,45600,81.36
Kedah,Bandar Baharu,2024,chinese,4000,45600,8.77
Kedah,Bandar Baharu,2024,indian,2600,45600,5.7
Kedah,Bandar Baharu,2024,other_noncitizen,1700,45600,3.73
Kedah,Bandar Baharu,2024,bumi_other,100,45600,0.22
Kedah,Bandar Baharu,2024,other_citizen,100,45600,0.22
Kedah,Baling,2024,bumi_malay,133500,148100,90.14
Kedah,Baling,2024,indian,4500,148100,3.04
Kedah,Baling,2024,chinese,4100,148100,2.77
Kedah,Baling,2024,other_noncitizen,3200,148100,2.16
Kedah,Baling,2024,other_citizen,2300,148100,1.55
Kedah,Baling,2024,bumi_other,500,148100,0.34
