state,district,date,ethnicity,population,total_population_in_district,population_ratio_in_district
Sabah,Tuaran,2022,bumi_other,112100,137200,81.71
Sabah,Tuaran,2022,bumi_malay,13900,137200,10.13
Sabah,Tuaran,2022,other_noncitizen,7100,137200,5.17
Sabah,Tuaran,2022,chinese,2900,137200,2.11
Sabah,Tuaran,2022,other_citizen,1000,137200,0.73
Sabah,Tuaran,2022,indian,200,137200,0.15
Sabah,Tongod,2022,bumi_other,26100,42200,61.85
Sabah,Tongod,2022,other_noncitizen,15400,42200,36.49
Sabah,Tongod,2022,bumi_malay,400,42200,0.95
Sabah,Tongod,2022,chinese,200,42200,0.47
Sabah,Tongod,2022,other_citizen,100,42200,0.24
Sabah,Tongod,2022,indian,0,42200,0.0
Sabah,Tenom,2022,bumi_other,43900,51900,84.59
Sabah,Tenom,2022,bumi_malay,3900,51900,7.51
Sabah,Tenom,2022,other_noncitizen,2300,51900,4.43
Sabah,Tenom,2022,chinese,1600,51900,3.08
Sabah,Tenom,2022,other_citizen,200,51900,0.39
Sabah,Tenom,2022,indian,0,51900,0.0
Sabah,Telupid,2022,bumi_other,16800,28900,58.13
Sabah,Telupid,2022,other_noncitizen,10800,28900,37.37
Sabah,Telupid,2022,other_citizen,600,28900,2.08
Sabah,Telupid,2022,bumi_malay,500,28900,1.73
Sabah,Telupid,2022,chinese,100,28900,0.35
Sabah,Telupid,2022,indian,100,28900,0.35
Sabah,Tawau,2022,bumi_other,188100,369700,50.88
Sabah,Tawau,2022,other_noncitizen,102900,369700,27.83
Sabah,Tawau,2022,chinese,36800,369700,9.95
Sabah,Tawau,2022,bumi_malay,30900,369700,8.36
Sabah,Tawau,2022,other_citizen,10400,369700,2.81
Sabah,Tawau,2022,indian,600,369700,0.16
Sabah,Tambunan,2022,bumi_other,30300,32100,94.39
Sabah,Tambunan,2022,other_noncitizen,1300,32100,4.05
Sabah,Tambunan,2022,bumi_malay,300,32100,0.93
Sabah,Tambunan,2022,chinese,200,32100,0.62
Sabah,Tambunan,2022,indian,0,32100,0.0
Sabah,Tambunan,2022,other_citizen,0,32100,0.0
Sabah,Sipitang,2022,bumi_other,22600,38100,59.32
Sabah,Sipitang,2022,bumi_malay,10900,38100,28.61
Sabah,Sipitang,2022,other_noncitizen,3900,38100,10.24
Sabah,Sipitang,2022,chinese,500,38100,1.31
Sabah,Sipitang,2022,other_citizen,200,38100,0.52
Sabah,Sipitang,2022,indian,0,38100,0.0
Sabah,Semporna,2022,bumi_other,98900,165400,59.79
Sabah,Semporna,2022,other_noncitizen,60200,165400,36.4
Sabah,Semporna,2022,bumi_malay,4000,165400,2.42
Sabah,Semporna,2022,other_citizen,1200,165400,0.73
Sabah,Semporna,2022,chinese,1000,165400,0.6
Sabah,Semporna,2022,indian,100,165400,0.06
Sabah,Sandakan,2022,bumi_other,193600,435300,44.48
Sabah,Sandakan,2022,other_noncitizen,133000,435300,30.55
Sabah,Sandakan,2022,chinese,52400,435300,12.04
Sabah,Sandakan,2022,bumi_malay,49800,435300,11.44
Sabah,Sandakan,2022,other_citizen,5700,435300,1.31
Sabah,Sandakan,2022,indian,800,435300,0.18
Sabah,Ranau,2022,bumi_other,73100,86300,84.7
Sabah,Ranau,2022,bumi_malay,7200,86300,8.34
Sabah,Ranau,2022,other_noncitizen,5100,86300,5.91
Sabah,Ranau,2022,chinese,700,86300,0.81
Sabah,Ranau,2022,other_citizen,200,86300,0.23
Sabah,Ranau,2022,indian,0,86300,0.0
Sabah,Putatan,2022,bumi_other,45300,69200,65.46
Sabah,Putatan,2022,bumi_malay,13600,69200,19.65
Sabah,Putatan,2022,other_noncitizen,5000,69200,7.23
Sabah,Putatan,2022,chinese,3900,69200,5.64
Sabah,Putatan,2022,other_citizen,1100,69200,1.59
Sabah,Putatan,2022,indian,300,69200,0.43
